procedure_code,description,procedure_group
89105,Sample intestinal contents,Pathology
89125,Specimen fat stain,Pathology
89130,Sample stomach contents,Pathology
89132,Sample stomach contents,Pathology
89135,Sample stomach contents,Pathology
89136,Sample stomach contents,Pathology
89140,Sample stomach contents,Pathology
89141,Sample stomach contents,Pathology
89160,Exam feces for meat fibers,Pathology
89190,Nasal smear for eosinophils,Pathology
89220,Sputum specimen collection,Pathology
89225,"Starch granules, feces",Pathology
89230,Collect sweat for test,Pathology
89235,Water load test,Pathology
89240,Pathology lab procedure,Pathology
89250,Cultr oocyte/embryo <4 days,Pathology
89251,Cultr oocyte/embryo <4 days,Pathology
89253,Embryo hatching,Pathology
89254,Oocyte identification,Pathology
89255,Prepare embryo for transfer,Pathology
89257,Sperm identification,Pathology
89258,Cryopreservation; embryo(s),Pathology
89259,"Cryopreservation, sperm",Pathology
89260,"Sperm isolation, simple",Pathology
89261,"Sperm isolation, complex",Pathology
89264,Identify sperm tissue,Pathology
89268,Insemination of oocytes,Pathology
89272,Extended culture of oocytes,Pathology
89280,Assist oocyte fertilization,Pathology
89281,Assist oocyte fertilization,Pathology
89290,"Biopsy, oocyte polar body",Pathology
89291,"Biopsy, oocyte polar body",Pathology
89300,Semen analysis w/huhner,Pathology
89310,Semen analysis w/count,Pathology
89320,"Semen analysis, complete",Pathology
89321,Semen analysis & motility,Pathology
89325,Sperm antibody test,Pathology
89329,Sperm evaluation test,Pathology
89330,"Evaluation, cervical mucus",Pathology
89335,Cryopreserve testicular tiss,Pathology
89342,Storage/year; embryo(s),Pathology
89343,Storage/year; sperm/semen,Pathology
89344,Storage/year; reprod tissue,Pathology
89346,Storage/year; oocyte(s),Pathology
89352,Thawing cryopresrved; embryo,Pathology
89353,Thawing cryopresrved; sperm,Pathology
89354,Thaw cryoprsvrd; reprod tiss,Pathology
89356,Thawing cryopresrved; oocyte,Pathology
90281,"Human ig, im",Other
90283,"Human ig, iv",Other
90287,Botulinum antitoxin,Other
90288,"Botulism ig, iv",Other
90291,"Cmv ig, iv",Other
90296,Diphtheria antitoxin,Other
90371,"Hep b ig, im",Other
90375,"Rabies ig, im/sc",Other
90376,"Rabies ig, heat treated",Other
90378,"Rsv ig, im, 50mg",Other
90379,"Rsv ig, iv",Other
90384,"Rh ig, full-dose, im",Other
90385,"Rh ig, minidose, im",Other
90386,"Rh ig, iv",Other
90389,"Tetanus ig, im",Other
90393,"Vaccina ig, im",Other
90396,"Varicella-zoster ig, im",Other
90399,Immune globulin,Other
90465,"Immune admin 1 inj, < 8 yrs",Other
90466,"Immune admin addl inj, < 8 y",Other
90467,"Immune admin o or n, < 8 yrs",Other
90468,"Immune admin o/n, addl < 8 y",Other
90471,Immunization admin,Other
90472,"Immunization admin, each add",Other
90473,Immune admin oral/nasal,Other
90474,Immune admin oral/nasal addl,Other
90476,"Adenovirus vaccine, type 4",Other
90477,"Adenovirus vaccine, type 7",Other
90581,"Anthrax vaccine, sc",Other
90585,"Bcg vaccine, percut",Other
90586,"Bcg vaccine, intravesical",Other
90632,"Hep a vaccine, adult im",Other
90633,"Hep a vacc, ped/adol, 2 dose",Other
90634,"Hep a vacc, ped/adol, 3 dose",Other
90636,"Hep a/hep b vacc, adult im",Other
90645,"Hib vaccine, hboc, im",Other
90646,"Hib vaccine, prp-d, im",Other
90647,"Hib vaccine, prp-omp, im",Other
90648,"Hib vaccine, prp-t, im",Other
90655,Flu vaccine no preserv 6-35m,Other
90656,Flu vaccine no preserv 3 & >,Other
90657,"Flu vaccine, 3 yrs, im",Other
90658,"Flu vaccine, 3 yrs & >, im",Other
90660,"Flu vaccine, nasal",Other
90665,"Lyme disease vaccine, im",Other
90669,"Pneumococcal vacc, ped <5",Other
90675,"Rabies vaccine, im",Other
90676,"Rabies vaccine, id",Other
90680,"Rotovirus vaccine, oral",Other
90690,"Typhoid vaccine, oral",Other
90691,"Typhoid vaccine, im",Other
90692,"Typhoid vaccine, h-p, sc/id",Other
90693,"Typhoid vaccine, akd, sc",Other
90698,"Dtap-hib-ip vaccine, im",Other
90700,"Dtap vaccine, < 7 yrs, im",Other
90701,"Dtp vaccine, im",Other
90702,"Dt vaccine < 7, im",Other
90703,"Tetanus vaccine, im",Other
90704,"Mumps vaccine, sc",Other
90705,"Measles vaccine, sc",Other
90706,"Rubella vaccine, sc",Other
90707,"Mmr vaccine, sc",Other
90708,"Measles-rubella vaccine, sc",Other
90710,"Mmrv vaccine, sc",Other
90712,Oral poliovirus vaccine,Other
90713,"Poliovirus, ipv, sc",Other
90715,Tdap vaccine >7 im,Other
90716,"Chicken pox vaccine, sc",Other
90717,"Yellow fever vaccine, sc",Other
90718,"Td vaccine > 7, im",Other
90719,"Diphtheria vaccine, im",Other
90720,"Dtp/hib vaccine, im",Other
90721,"Dtap/hib vaccine, im",Other
90723,"Dtap-hep b-ipv vaccine, im",Other
90725,"Cholera vaccine, injectable",Other
90727,"Plague vaccine, im",Other
90732,Pneumococcal vaccine,Other
90733,"Meningococcal vaccine, sc",Other
90734,"Meningococcal vaccine, im",Other
90735,"Encephalitis vaccine, sc",Other
90740,"Hepb vacc, ill pat 3 dose im",Other
90743,"Hep b vacc, adol, 2 dose, im",Other
90744,Hepb vacc ped/adol 3 dose im,Other
90746,"Hep b vaccine, adult, im",Other
90747,"Hepb vacc, ill pat 4 dose im",Other
90748,"Hep b/hib vaccine, im",Other
90749,Vaccine toxoid,Other
90780,"IV infusion therapy, 1 hour",Other
90781,"IV infusion, additional hour",Other
90782,"Injection, sc/im",Other
90783,"Injection, ia",Other
90784,"Injection, iv",Other
90788,Injection of antibiotic,Other
90799,Ther/prophylactic/dx inject,Other
90801,Psy dx interview,Other
90802,Intac psy dx interview,Other
90804,"Psytx, office, 20-30 min",Other
90805,"Psytx, off, 20-30 min w/e&m",Other
90806,"Psytx, off, 45-50 min",Other
90807,"Psytx, off, 45-50 min w/e&m",Other
90808,"Psytx, office, 75-80 min",Other
90809,"Psytx, off, 75-80, w/e&m",Other
90810,"Intac psytx, off, 20-30 min",Other
90811,"Intac psytx, 20-30, w/e&m",Other
90812,"Intac psytx, off, 45-50 min",Other
90813,"Intac psytx, 45-50 min w/e&m",Other
90814,"Intac psytx, off, 75-80 min",Other
90815,"Intac psytx, 75-80 w/e&m",Other
90816,"Psytx, hosp, 20-30 min",Other
90817,"Psytx, hosp, 20-30 min w/e&m",Other
90818,"Psytx, hosp, 45-50 min",Other
90819,"Psytx, hosp, 45-50 min w/e&m",Other
90821,"Psytx, hosp, 75-80 min",Other
90822,"Psytx, hosp, 75-80 min w/e&m",Other
90823,"Intac psytx, hosp, 20-30 min",Other
90824,"Intac psytx, hsp 20-30 w/e&m",Other
90826,"Intac psytx, hosp, 45-50 min",Other
90827,"Intac psytx, hsp 45-50 w/e&m",Other
90828,"Intac psytx, hosp, 75-80 min",Other
90829,"Intac psytx, hsp 75-80 w/e&m",Other
90845,Psychoanalysis,Other
90846,Family psytx w/o patient,Other
90847,Family psytx w/patient,Other
90849,Multiple family group psytx,Other
90853,Group psychotherapy,Other
90857,Intac group psytx,Other
90862,Medication management,Other
90865,Narcosynthesis,Other
90870,Electroconvulsive therapy,Other
90871,Electroconvulsive therapy,Other
90875,Psychophysiological therapy,Other
90876,Psychophysiological therapy,Other
90880,Hypnotherapy,Other
90882,Environmental manipulation,Other
90885,Psy evaluation of records,Other
90887,Consultation with family,Other
90889,Preparation of report,Other
90899,Psychiatric service/therapy,Other
90901,"Biofeedback train, any meth",Other
90911,Biofeedback peri/uro/rectal,Other
90918,"ESRD related services, month",Other
90919,"ESRD related services, month",Other
90920,"ESRD related services, month",Other
90921,"ESRD related services, month",Other
90922,"ESRD related services, day",Other
90923,"Esrd related services, day",Other
90924,"Esrd related services, day",Other
90925,"Esrd related services, day",Other
90935,"Hemodialysis, one evaluation",Other
90937,"Hemodialysis, repeated eval",Other
90939,"Hemodialysis study, transcut",Other
90940,Hemodialysis access study,Other
90945,"Dialysis, one evaluation",Other
90947,"Dialysis, repeated eval",Other
90989,"Dialysis training, complete",Other
90993,"Dialysis training, incompl",Other
90997,Hemoperfusion,Other
90999,Dialysis procedure,Other
91000,Esophageal intubation,Other
91010,Esophagus motility study,Other
91011,Esophagus motility study,Other
91012,Esophagus motility study,Other
91020,Gastric motility,Other
91030,Acid perfusion of esophagus,Other
91034,Gastroesophageal reflux test,Other
91035,G-esoph reflx tst w/electrod,Other
91037,Esoph imped function test,Other
91038,Esoph imped funct test > 1h,Other
91040,Esoph balloon distension tst,Other
91052,Gastric analysis test,Other
91055,Gastric intubation for smear,Other
91060,Gastric saline load test,Other
91065,Breath hydrogen test,Other
91100,Pass intestine bleeding tube,Other
91105,Gastric intubation treatment,Other
91110,Gi tract capsule endoscopy,Other
91120,Rectal sensation test,Other
91122,Anal pressure record,Other
91123,Irrigate fecal impaction,Other
91132,Electrogastrography,Other
91133,Electrogastrography w/test,Other
91299,Gastroenterology procedure,Other
92002,"Eye exam, new patient",Other
92004,"Eye exam, new patient",Other
92012,Eye exam established pat,Other
92014,Eye exam & treatment,Other
92015,Refraction,Other
92018,New eye exam & treatment,Other
92019,Eye exam & treatment,Other
92020,Special eye evaluation,Other
92060,Special eye evaluation,Other
92065,Orthoptic/pleoptic training,Other
92070,Fitting of contact lens,Other
92081,Visual field examination(s),Other
92082,Visual field examination(s),Other
92083,Visual field examination(s),Other
92100,Serial tonometry exam(s),Other
92120,Tonography & eye evaluation,Other
92130,Water provocation tonography,Other
92135,Opthalmic dx imaging,Other
92136,Ophthalmic biometry,Other
92140,Glaucoma provocative tests,Other
92225,"Special eye exam, initial",Other
92226,"Special eye exam, subsequent",Other
92230,Eye exam with photos,Other
92235,Eye exam with photos,Other
92240,Icg angiography,Other
92250,Eye exam with photos,Other
92260,Ophthalmoscopy/dynamometry,Other
92265,Eye muscle evaluation,Other
92270,Electro-oculography,Other
92275,Electroretinography,Other
92283,Color vision examination,Other
92284,Dark adaptation eye exam,Other
92285,Eye photography,Other
92286,Internal eye photography,Other
92287,Internal eye photography,Other
92310,Contact lens fitting,Other
92311,Contact lens fitting,Other
92312,Contact lens fitting,Other
92313,Contact lens fitting,Other
92314,Prescription of contact lens,Other
92315,Prescription of contact lens,Other
92316,Prescription of contact lens,Other
92317,Prescription of contact lens,Other
92325,Modification of contact lens,Other
92326,Replacement of contact lens,Other
92330,Fitting of artificial eye,Other
92335,Fitting of artificial eye,Other
92340,Fitting of spectacles,Other
92341,Fitting of spectacles,Other
92342,Fitting of spectacles,Other
92352,Special spectacles fitting,Other
92353,Special spectacles fitting,Other
92354,Special spectacles fitting,Other
92355,Special spectacles fitting,Other
92358,Eye prosthesis service,Other
92370,Repair & adjust spectacles,Other
92371,Repair & adjust spectacles,Other
92390,Supply of spectacles,Other
92391,Supply of contact lenses,Other
92392,Supply of low vision aids,Other
92393,Supply of artificial eye,Other
92395,Supply of spectacles,Other
92396,Supply of contact lenses,Other
92499,Eye service or procedure,Other
92502,Ear and throat examination,Other
92504,Ear microscopy examination,Other
92506,Speech/hearing evaluation,Other
92507,Speech/hearing therapy,Other
92508,Speech/hearing therapy,Other
92510,Rehab for ear implant,Other
92511,Nasopharyngoscopy,Other
92512,Nasal function studies,Other
92516,Facial nerve function test,Other
92520,Laryngeal function studies,Other
92526,Oral function therapy,Other
92531,Spontaneous nystagmus study,Other
92532,Positional nystagmus test,Other
92533,Caloric vestibular test,Other
92534,Optokinetic nystagmus test,Other
92541,Spontaneous nystagmus test,Other
92542,Positional nystagmus test,Other
92543,Caloric vestibular test,Other
92544,Optokinetic nystagmus test,Other
92545,Oscillating tracking test,Other
92546,Sinusoidal rotational test,Other
92547,Supplemental electrical test,Other
92548,Posturography,Other
92551,"Pure tone hearing test, air",Other
92552,"Pure tone audiometry, air",Other
92553,"Audiometry, air & bone",Other
92555,Speech threshold audiometry,Other
92556,"Speech audiometry, complete",Other
92557,Comprehensive hearing test,Other
92559,Group audiometric testing,Other
92560,"Bekesy audiometry, screen",Other
92561,"Bekesy audiometry, diagnosis",Other
92562,Loudness balance test,Other
92563,Tone decay hearing test,Other
92564,Sisi hearing test,Other
92565,"Stenger test, pure tone",Other
92567,Tympanometry,Other
92568,Acoustic reflex testing,Other
92569,Acoustic reflex decay test,Other
92571,Filtered speech hearing test,Other
92572,Staggered spondaic word test,Other
92573,Lombard test,Other
92575,Sensorineural acuity test,Other
92576,Synthetic sentence test,Other
92577,"Stenger test, speech",Other
92579,Visual audiometry (vra),Other
92582,Conditioning play audiometry,Other
92583,Select picture audiometry,Other
92584,Electrocochleography,Other
92585,"Auditor evoke potent, compre",Other
92586,"Auditor evoke potent, limit",Other
92587,Evoked auditory test,Other
92588,Evoked auditory test,Other
92590,"Hearing aid exam, one ear",Other
92591,"Hearing aid exam, both ears",Other
92592,"Hearing aid check, one ear",Other
92593,"Hearing aid check, both ears",Other
92594,"Electro hearng aid test, one",Other
92595,"Electro hearng aid tst, both",Other
92596,Ear protector evaluation,Other
92597,Oral speech device eval,Other
92601,Cochlear implt f/up exam < 7,Other
92602,Reprogram cochlear implt < 7,Other
92603,Cochlear implt f/up exam 7 >,Other
92604,Reprogram cochlear implt 7 >,Other
92605,Eval for nonspeech device rx,Other
92606,Non-speech device service,Other
92607,"Ex for speech device rx, 1hr",Other
92608,Ex for speech device rx addl,Other
92609,Use of speech device service,Other
92610,Evaluate swallowing function,Other
92611,Motion fluoroscopy/swallow,Other
92612,Endoscopy swallow tst (fees),Other
92613,Endoscopy swallow tst (fees),Other
92614,Laryngoscopic sensory test,Other
92615,Eval laryngoscopy sense tst,Other
92616,Fees w/laryngeal sense test,Other
92617,Interprt fees/laryngeal test,Other
92620,"Auditory function, 60 min",Other
92621,"Auditory function, + 15 min",Other
92625,Tinnitus assessment,Other
92700,Ent procedure/service,Other
92950,Heart/lung resuscitation cpr,Other
92953,Temporary external pacing,Other
92960,"Cardioversion electric, ext",Other
92961,"Cardioversion, electric, int",Other
92970,"Cardioassist, internal",Other
92971,"Cardioassist, external",Other
92973,Percut coronary thrombectomy,Other
92974,"Cath place, cardio brachytx",Other
92975,"Dissolve clot, heart vessel",Other
92977,"Dissolve clot, heart vessel",Other
92978,"Intravasc us, heart add-on",Other
92979,"Intravasc us, heart add-on",Other
92980,Insert intracoronary stent,Other
92981,Insert intracoronary stent,Other
92982,Coronary artery dilation,Other
92984,Coronary artery dilation,Other
92986,Revision of aortic valve,Other
92987,Revision of mitral valve,Other
92990,Revision of pulmonary valve,Other
92992,Revision of heart chamber,Other
92993,Revision of heart chamber,Other
92995,Coronary atherectomy,Other
92996,Coronary atherectomy add-on,Other
92997,"Pul art balloon repr, percut",Other
92998,"Pul art balloon repr, percut",Other
93000,"Electrocardiogram, complete",Other
93005,"Electrocardiogram, tracing",Other
93010,Electrocardiogram report,Other
93012,Transmission of ecg,Other
93014,Report on transmitted ecg,Other
93015,Cardiovascular stress test,Other
93016,Cardiovascular stress test,Other
93017,Cardiovascular stress test,Other
93018,Cardiovascular stress test,Other
93024,Cardiac drug stress test,Other
93025,Microvolt t-wave assess,Other
93040,Rhythm ECG with report,Other
93041,"Rhythm ECG, tracing",Other
93042,"Rhythm ECG, report",Other
93224,"ECG monitor/report, 24 hrs",Other
93225,"ECG monitor/record, 24 hrs",Other
93226,"ECG monitor/report, 24 hrs",Other
93227,"ECG monitor/review, 24 hrs",Other
93230,"ECG monitor/report, 24 hrs",Other
93231,"Ecg monitor/record, 24 hrs",Other
93232,"ECG monitor/report, 24 hrs",Other
93233,"ECG monitor/review, 24 hrs",Other
93235,"ECG monitor/report, 24 hrs",Other
93236,"ECG monitor/report, 24 hrs",Other
93237,"ECG monitor/review, 24 hrs",Other
93268,ECG record/review,Other
93270,ECG recording,Other
93271,Ecg/monitoring and analysis,Other
93272,"Ecg/review, interpret only",Other
93278,ECG/signal-averaged,Other
93303,Echo transthoracic,Other
93304,Echo transthoracic,Other
93307,Echo exam of heart,Other
93308,Echo exam of heart,Other
93312,Echo transesophageal,Other
93313,Echo transesophageal,Other
93314,Echo transesophageal,Other
93315,Echo transesophageal,Other
93316,Echo transesophageal,Other
93317,Echo transesophageal,Other
93318,Echo transesophageal intraop,Other
93320,"Doppler echo exam, heart",Other
93321,"Doppler echo exam, heart",Other
93325,Doppler color flow add-on,Other
